date,food,outfit,dwelling,health,beauty,remote,money,travel,kids,nonfood,telecom,fun,charity,misc
2020-09-06,5745625.600000098,1538930.3699999999,1190054.59,442168.9099999997,398484.88,20399.57,11084849.889999997,1955948.669999997,255812.99999999994,1382745.0999999999,268471.58,1607378.1799999962,7220.0,367974.50999999995
2020-09-07,4602098.780000062,665428.07,1419133.2999999998,835638.2099999998,264959.56,17877.809999999998,28148934.920000006,2669461.02,272274.37,1271418.3499999996,703751.1699999999,1653390.5699999956,3100.0,771234.54
2020-09-08,4613927.440000055,962806.1100000001,1605329.7000000002,857015.4599999998,338155.62000000005,17563.38,24364694.07,3560740.189999994,264848.41,837862.1899999998,449710.8799999999,1691182.2899999968,5015.23,1044033.0199999999
2020-09-09,4654896.830000053,1153612.2799999998,1256324.720000001,737132.2300000002,300768.28,10967.560000000003,23824910.17,3012309.7599999974,254703.59000000003,1027450.5599999997,525718.3599999999,1738087.4199999985,7159.110000000001,1324790.3800000001
2020-09-10,5581019.220000037,2061014.4299999995,1351392.2800000003,800911.9499999995,440774.02999999997,48792.09,35537774.819999985,2646012.019999997,343995.31000000006,1133659.8499999999,478560.29,2234832.4399999976,3976.32,888984.2200000001
2020-09-11,7133201.8900001375,1505441.3199999998,1579271.1499999997,1153642.1500000004,423980.3700000001,31314.329999999994,33438990.359999996,3200315.6299999976,334669.44999999995,1555299.1699999997,505903.42000000004,2840754.390000002,17118.08,940710.68
2020-09-12,7309124.810000096,1940362.0499999996,1732334.0499999998,973119.9799999999,436956.39,23799.709999999995,17553822.33,2393772.459999996,404717.5000000001,1366802.8800000001,406162.94,2333935.4399999958,2966.5400000000004,926938.69
2020-09-13,5985601.010000068,1964720.0399999998,967093.2499999999,563228.3800000001,344568.88999999996,25525.670000000006,15404498.93,1890977.31,299628.1100000001,1516064.4999999993,175546.22999999998,2445555.269999998,2013.06,1127988.15
2020-09-14,5008723.170000068,1143333.93,1170354.9100000001,867223.5299999999,293455.66000000003,18657.880000000005,31582450.690000013,3070236.1599999955,302807.16,1120994.3199999998,335142.77999999997,1810415.8999999957,5830.35,514112.02999999997
2020-09-15,4960359.540000068,1983133.74,1074261.1499999997,884379.6599999997,363149.0,37652.130000000005,37267321.12999998,2886243.509999997,284860.04999999993,2768789.2500000014,707117.2499999997,2083329.6799999946,5800.0,741537.3999999999
2020-09-16,5111830.130000058,2500603.74,2030654.1499999994,891407.5499999997,305522.39000000013,115605.69999999998,31454941.07,3856907.3099999973,317286.9099999999,1151345.0399999996,552584.5000000001,2055221.239999993,3190.06,823424.2499999998
2020-09-17,5435777.300000084,2100450.35,1150044.27,888495.9299999999,346698.07000000007,8852.38,27282207.950000007,3213211.069999996,348051.26999999996,1089981.7100000002,380282.84,1790163.1199999955,7152.64,1459579.41
2020-09-18,6555090.660000112,2742132.43,1595351.3299999996,983550.8400000004,433673.32,19294.709999999992,32502163.570000004,3187365.829999996,388090.2200000001,1104400.1300000001,361283.0099999999,2018656.4399999934,3154.7000000000003,1211803.9
2020-09-19,6467849.670000072,1968464.3299999996,1529144.4400000002,707824.5200000003,341741.32000000007,35521.579999999994,15644935.960000005,2379704.76,373710.73999999993,1340063.799999999,501424.0299999999,2643242.0400000024,6455.5,724467.8400000001
2020-09-20,5833945.530000078,1951371.8099999998,1356746.4900000002,492942.3500000001,315547.06,52754.97000000001,11830877.809999999,2133441.5499999966,307571.8000000001,956926.8599999999,269388.66,2498398.879999995,45457.869999999995,771863.6900000001
2020-09-21,4655208.470000038,1331544.9999999998,1174772.8399999999,1012982.4400000001,223044.74999999997,22883.67,26935070.499999993,3820646.8000000007,239072.41000000003,1000228.7899999999,504477.9199999999,2547054.790000004,5976.530000000001,974446.37
2020-09-22,4692869.230000045,998751.78,1052889.4300000004,823670.97,243783.91,43627.85999999999,26517967.21,2757528.6799999983,274467.0,847778.7900000002,368066.47000000003,2029229.809999996,8290.17,1623954.9100000001
2020-09-23,4954603.320000055,1059275.02,1979951.6999999997,834268.7000000003,373932.69000000006,23720.61,27068392.48,2571993.499999999,231526.94999999998,955714.1399999997,391147.35,1713786.8999999964,10274.31,1154261.6300000001
2020-09-24,5442310.5000000745,823505.0099999999,1715112.6699999997,797631.8099999998,329687.6699999999,11174.919999999998,24347736.669999994,2490354.879999998,374292.8700000001,1203135.009999999,425663.0299999999,1921981.3399999947,17738.77,964845.4700000001
2020-09-25,6802469.190000128,1569499.76,1017718.5200000003,928910.35,314228.37,30453.14000000001,30368778.930000003,3243180.0999999987,540703.1000000001,1262063.9099999997,441354.96000000014,2532476.2200000044,5200.0,1012885.08
2020-09-26,7152844.210000127,1831200.8599999999,1719461.6499999994,681751.3500000001,452309.86999999994,18951.969999999994,16420370.589999998,3748824.0699999975,252036.30000000005,1495056.16,600140.39,2790560.6799999964,16061.0,768293.14
2020-09-27,6021555.370000104,1478450.9,1446433.1199999999,592004.9199999997,329864.99999999994,12418.14,13797148.709999997,2717858.720000001,187845.8,916981.8999999998,284945.87,2367038.9099999946,23109.5,694738.0599999999
2020-09-28,4968958.560000025,775799.98,1290031.22,1034599.0299999997,265353.25,19115.61,25814650.540000007,3056966.110000001,220810.06,1686054.1600000006,745523.23,2296231.6399999983,9495.66,924878.3500000001
2020-09-29,5074798.980000026,1389223.5199999998,1672125.3900000004,974462.0400000009,320378.7099999999,58993.29999999999,26460406.579999994,2635732.28,237662.49,919812.8099999996,451948.9499999998,2072137.7199999918,14703.58,883815.3899999998
2020-09-30,5511403.105000058,1248351.7,1614408.1,950861.2800000007,309152.69499999995,37726.424999999996,29995958.39999999,2595108.165,246888.095,991929.4599999995,441662.8799999999,2351924.3249999955,11476.79,883488.5799999998
2020-10-01,5948007.230000091,1107479.8800000001,1556690.81,927260.5200000006,297926.67999999993,16459.550000000003,33531510.21999999,2554484.0500000007,256113.7,1064046.1099999994,431376.80999999994,2631710.929999999,8250.0,883161.77
2020-10-02,6598904.370000101,775704.2100000001,1090711.71,971234.04,423872.22000000003,19360.300000000003,33909666.150000006,2659671.64,364175.94,955333.94,887263.3899999998,2372280.0900000003,14782.0,703152.42
2020-10-03,6839364.440000121,1287020.9900000005,1466047.7400000005,757274.49,370903.49,34035.13,15562706.719999999,2146129.799999998,179851.99999999994,1503877.7700000003,600162.4099999999,2407293.380000002,5303.0,1027135.4500000001
2020-10-04,5840793.930000072,1720008.71,896067.7299999996,550413.3400000001,322695.23000000004,36671.89000000001,10854933.740000002,1663189.9000000004,329603.22000000003,709219.4499999996,269878.3,2415205.88,31271.0,458911.26000000007
2020-10-05,4837506.0500000585,970194.48,1241358.33,830533.5699999997,332341.1699999999,25271.85,27950916.210000005,2450176.2699999986,271646.98,1093179.61,586597.9100000001,1992945.229999996,4624.22,422427.1899999999
2020-10-06,4919424.700000047,1336316.5299999998,1443846.4899999998,887815.3000000002,303507.51000000007,12613.6,31283754.489999995,2321513.1099999994,210186.53,759662.9799999997,516222.52,2045116.3399999961,2432.6400000000003,1055840.32
2020-10-07,4884202.97000006,1043151.75,1394291.4400000002,1114692.78,425335.7000000001,42171.77000000001,26053140.64,2278493.6199999982,286356.93,1050981.8699999996,545723.8099999999,1857280.1699999939,34614.22,726023.53
2020-10-08,5381598.740000066,1548711.63,966795.6599999999,1154289.4600000004,267839.82999999996,43219.41000000001,25683636.120000005,2291559.3699999987,216821.02999999997,892922.3099999996,570650.58,2790266.1000000034,2233.99,696666.6699999998
2020-10-09,7228566.16000013,3289173.5699999994,1611945.4600000002,1108065.8599999999,353025.44,31178.89,39566043.210000016,2373617.49,275774.57,1041380.5199999993,400010.07,9728278.200000081,5910.0,444904.23
2020-10-10,7188411.650000088,2294196.0700000003,1669565.76,808351.0899999997,340262.0300000001,22726.05,16210137.289999997,2216613.7799999993,368018.06,1324563.9600000007,427871.92999999993,2527472.9399999967,3140.0,878472.04
2020-10-11,6019918.410000075,1546265.7099999995,1150455.92,716349.4,390341.88999999996,29924.619999999995,14108674.739999998,1797118.4699999993,316626.48999999993,1174372.8999999997,410399.06,1638349.2199999916,9733.0,625080.73
2020-10-12,5168111.700000093,953709.9700000001,1267191.5200000003,1343864.4400000002,321036.82,33147.08000000001,33334768.34999999,2448757.4699999974,223822.25999999998,1190592.6599999995,443036.6199999999,1847142.5899999943,8336.0,735485.2199999999
2020-10-13,5215887.990000059,1327700.0500000003,1228489.38,1031873.83,409225.74999999994,31270.740000000005,33109267.76999999,2252703.4400000023,2529633.399999999,936213.7600000006,343684.73000000004,1826342.479999996,9347.92,773038.7700000001
2020-10-14,5228844.670000054,2606826.619999999,1209086.12,1858620.5199999998,345830.83999999997,33287.16,39118995.720000006,2246421.589999998,273316.16000000003,1270818.3199999996,591465.4399999997,2984297.6799999997,10088.0,1018139.9600000001
2020-10-15,5775265.710000096,1634873.74,1372652.7700000003,1060715.86,348877.9900000001,37123.97000000001,35577807.080000006,2485299.1800000034,309306.87,1062791.2900000005,447295.14999999997,1602880.5599999963,12158.95,737679.13
2020-10-16,6968107.970000101,1884821.54,1441140.4400000002,1162535.72,406194.35000000027,16966.18,37299821.769999996,3218879.8200000003,444331.94000000006,1827890.5400000003,531402.95,2728718.0399999996,6330.0,679238.1299999999
2020-10-17,7465810.440000108,2375717.83,1759467.2399999998,825227.2699999997,372518.78,17204.209999999995,16434130.49,2314385.9300000006,336893.01,1367777.2000000002,490825.3699999999,2288815.919999998,55752.2,1758122.4399999997
2020-10-18,6024073.180000062,2559581.5599999996,1136374.9900000002,619783.0700000001,362630.92,31016.489999999998,12799580.62,1918489.3800000004,492733.4900000001,1089048.400000001,398627.42999999993,2256657.449999992,49632.1,687269.75
2020-10-19,5196028.270000053,1043103.1799999999,1835237.9599999997,1079968.7999999996,267239.47,48207.73999999999,26654357.24,2503988.7900000014,351714.2,1519573.6499999994,546671.89,1587595.8399999966,41375.5,1086342.23
2020-10-20,5081217.140000069,1111787.15,759956.1699999999,1136117.8100000003,457723.02,102290.98,32240164.39,2930665.0800000005,299820.87,1179022.41,482774.97,2667139.039999996,4770.0,924501.6099999999
2020-10-21,5204117.49000004,856601.5099999999,856547.9699999997,1154890.060000001,323321.94000000006,36819.62000000001,27619602.7,2154964.8900000015,384392.09,914630.9800000001,1312779.2599999998,2479099.039999999,3854.0,787379.81
2020-10-22,5464151.720000065,1451339.86,1427586.3899999997,1280495.46,249476.20999999996,58309.73999999998,27163440.459999993,2351894.1400000006,190318.88999999996,885182.2799999994,526097.16,2528551.289999999,900.0,618370.6999999997
2020-10-23,6917909.140000101,1380290.33,1031235.4200000002,1042013.6700000004,342700.9699999999,43504.48000000002,31428823.06,2608861.7499999986,340822.66,942294.6599999998,766831.3900000001,2400182.1699999985,3066.5299999999997,1203005.5599999998
2020-10-24,8008857.060000085,1787359.91,1469001.08,868477.87,392998.93000000005,60278.169999999984,15962019.970000004,2754346.1699999967,349558.96,908188.72,1024580.1500000003,3240008.0500000035,1742.6399999999999,1654117.5499999998
2020-10-25,6377552.830000088,2008091.1300000001,1305867.2600000007,707876.5899999999,365572.14,42709.209999999985,15104983.039999994,1760161.5799999984,233235.27000000002,990475.0900000004,693411.6699999999,2421350.619999999,36766.439999999995,754587.0
2020-10-26,5246619.310000046,713915.9400000001,1785531.9800000002,924545.14,297958.11999999994,38860.24999999999,20942025.86999999,2613054.560000002,278683.25000000006,1073969.8000000003,426080.24000000005,1502051.6699999953,6490.0,669302.63
2020-10-27,5247342.590000062,1113260.6500000001,1148604.31,1034471.0499999999,251731.37000000002,40354.379999999976,24411355.09,2193409.6900000004,209475.03999999995,770512.5099999998,871992.3300000002,1640847.389999996,9450.0,844111.5499999999
2020-10-28,5473969.600000066,1071150.92,1382728.0300000005,1048782.0100000002,231720.61,63764.35999999998,23362187.93,2084132.4399999983,235041.54,876945.5400000002,545442.52,2289686.409999999,5877.53,837021.9000000001
2020-10-29,6039605.240000055,1743892.96,1551839.39,952921.6900000002,489539.78,30725.950000000004,26202828.719999995,2290180.199999999,171411.95000000004,715739.4699999999,507443.0,1954730.7499999981,4665.0,588613.34
2020-10-30,6554228.340000075,933587.74,1335773.0899999996,1057977.2800000005,332642.85000000003,47207.38000000001,25441579.88000001,2343938.5500000007,165525.40000000002,831240.8099999999,870331.82,2763444.510000002,2640.0,672839.93
2020-10-31,7328301.3200000925,1542107.16,1172990.5299999996,881590.0600000002,463962.36,37436.189999999995,15159238.35,2044305.119999997,295670.3000000001,1182367.4800000002,357324.82,2194046.8899999955,43566.16,1348389.9899999998
2020-11-01,5809017.8500000555,1207954.7800000003,1325561.67,726762.7999999998,277364.37,46952.62999999997,15474984.169999998,1783617.389999998,258530.67000000004,836466.0199999999,712529.2000000001,1769495.2799999968,3060.0,1037248.9
2020-11-02,4652201.780000039,845458.3500000001,1383689.52,925524.6400000001,306400.28,40104.17,29015416.30999999,2122113.27,328004.83999999997,766699.4400000001,460827.27999999997,1332923.779999997,3287.0,1195860.8599999999
2020-11-03,5461212.810000067,716015.1600000001,1305348.37,1053775.9100000001,315282.2099999999,39192.400000000016,28034270.590000007,2465405.239999995,330563.63,793726.8099999998,489820.55,1930382.8799999962,3693.0,1251328.6500000001
2020-11-04,5532157.93000007,1150173.94,923498.9399999998,1149129.0599999998,399144.63000000006,36262.179999999986,21007742.759999994,2284511.519999998,336520.55000000005,2093542.3099999996,474530.22000000015,2101859.129999995,12675.0,1119073.5099999995
2020-11-05,4916829.5000000475,866840.86,1032734.89,884760.5200000001,245318.15000000005,56405.39000000001,35126744.13999999,2207979.209999998,180872.85999999993,1150289.2100000002,575384.4799999999,1519668.1599999974,2655.0,1380028.06
2020-11-06,6077609.160000061,1134866.52,1287337.1500000001,868425.6000000003,316959.93000000005,39257.200000000004,28577056.180000015,2199042.1399999983,175766.13999999996,955547.2699999996,527772.22,2094643.2799999947,7557.9,1325667.8200000003
2020-11-07,6531603.290000092,1505350.7600000002,1119544.67,876096.8499999999,304978.27,36829.4,14276281.170000004,2413857.9600000004,256889.90999999997,1242520.4199999997,517314.36,2384843.489999998,2910.0,1206010.12
2020-11-08,5358498.070000061,1126495.56,1237946.7599999998,678246.9999999999,278284.2,39540.09,10302707.879999995,1816652.8699999999,280269.18999999994,1051004.6899999997,560616.9400000001,1979781.1299999964,79629.85,363572.86000000004
2020-11-09,4706980.830000053,645823.05,1261069.16,1066510.3000000003,250296.80000000002,38994.84,23728999.91000001,1812695.8000000003,284743.30000000005,939659.68,992865.9299999998,1395514.4999999974,10227.0,333252.86
2020-11-10,5581441.810000054,1218377.8099999998,1333105.459999999,961344.7200000004,281008.75999999995,29724.949999999997,37403999.06999999,2241183.389999999,309322.44999999995,1289003.8499999994,517774.9099999999,1928968.609999994,13439.0,504073.2899999999
2020-11-11,5494499.670000077,1257832.7600000005,1380786.9000000001,1509759.3,253613.50999999995,920494.2999999998,32750510.16000001,2510695.169999998,240014.87,983019.9200000002,645158.6999999998,2246816.6999999965,10937.0,771016.21
2020-11-12,5872390.360000069,1182144.9999999998,1661177.3000000005,1188428.81,292419.29000000015,356556.14,33724794.39000001,2456807.289999998,184724.28000000003,1471894.9999999998,848842.7600000001,2663222.679999997,12276.27,271675.33
2020-11-13,7286099.150000106,1049119.4900000002,1001493.5199999997,1331039.0499999993,503495.04,233821.53000000003,30905785.639999993,2384511.9700000016,330981.57999999996,950057.6399999994,1077803.56,3391682.320000007,38603.0,1366968.5899999999
2020-11-14,7356599.610000087,2005389.3199999996,1584958.6099999992,799559.5799999997,481886.08000000025,86742.06,20257247.55,2234571.9000000004,403168.38,1087281.6700000002,428819.8599999998,2853040.290000003,14768.0,223746.90000000002
2020-11-15,5952739.550000077,1353608.36,927304.6399999999,718541.8800000001,394201.01,95396.37999999999,15965586.929999996,2066319.2300000004,332497.72000000015,1012791.4899999999,1436352.07,2151778.9199999957,1901.52,562914.2799999999
2020-11-16,5000800.720000037,825372.7600000001,1377099.89,965463.7999999996,275523.31999999995,74035.38,34493250.10999999,3431449.259999997,177752.02999999997,866593.9099999999,377842.67,1554882.4299999988,8126.32,1073278.3900000001
2020-11-17,5090647.350000058,876535.4700000001,1018423.2000000001,1042935.4300000002,402017.18000000005,76880.32000000002,27107485.759999994,2578007.8899999945,243244.99000000002,1245992.6000000003,718386.7799999998,1703135.1799999964,13997.279999999999,523199.88999999996
2020-11-18,5361054.420000059,852802.11,1069839.0100000002,1028066.9599999996,314008.20999999996,103628.34999999999,23328284.9,2159562.31,206254.69,879900.2899999999,288915.99,1976736.5399999956,3179.0,664839.4800000002
2020-11-19,5581098.840000068,893205.19,1904549.3199999996,1212466.2799999996,447542.6300000002,75348.55000000002,25989628.119999994,1889791.919999999,273675.2,1284650.3499999992,1060729.21,2129674.439999999,1665.78,489712.87999999995
2020-11-20,6393595.1800001105,1268106.2,1300381.2900000005,939941.2000000001,510125.83999999997,66017.62000000002,26175564.809999995,2239017.15,267276.13999999996,945219.4199999998,572994.2799999999,2109867.3199999942,6980.82,676587.91
2020-11-21,7107752.870000101,2377295.42,1477408.05,955148.4700000001,419964.87000000005,67310.39,17950734.270000003,2445645.789999999,463693.45,1796547.8800000001,542239.24,2839691.9699999965,4836.0,556551.28
2020-11-22,5711184.970000073,1255783.97,1411110.0300000005,956009.8600000003,338819.03,76928.72,14090487.26,1522214.2500000012,231671.41,1833315.2900000005,461457.64,2387826.8399999966,6299.0,445927.88999999996
2020-11-23,4565730.8600000385,955551.7800000001,1159186.3099999998,996194.02,253699.65,104293.28,25137962.839999992,2810730.7799999984,309046.92,1648718.8299999994,421866.5500000001,1596476.3899999983,32094.760000000002,856433.2999999999
2020-11-24,4683795.410000041,1504588.43,1263381.8599999999,1110854.6099999999,281416.0599999999,109897.80999999997,22386149.490000006,2071901.410000001,456166.41,869742.6699999995,455528.37,1626034.109999998,5619.77,1019948.2900000002
2020-11-25,5414730.610000062,868032.4300000002,1314057.8099999991,1025245.1400000001,309623.04000000004,83670.55999999995,32989102.340000004,1895745.7999999998,267368.14999999997,1116459.9099999997,565524.1000000001,1597853.2999999986,14990.0,870405.1099999999
2020-11-26,5878908.910000086,1470478.23,1499826.9,1137669.8699999996,339314.50000000006,90000.60000000002,30890177.859999992,2265070.7499999995,246799.86000000007,939228.29,819058.36,1813471.4699999953,32202.0,1009606.8300000001
2020-11-27,7147782.450000098,1849216.42,1601579.8999999997,1192163.6199999999,601651.1900000001,176021.67000000022,29525607.85,2374183.4900000016,418718.35999999987,1536177.8700000006,921172.06,2943799.1300000083,12472.59,1187834.6800000002
2020-11-28,7058707.160000097,3219480.6399999987,2320108.7600000007,871973.4100000001,645111.56,126512.59000000004,17726967.700000003,2625879.6999999993,371989.50000000006,1657543.4699999995,684830.3099999999,2526230.009999996,5356.0,924644.81
2020-11-29,5877732.75000008,1446558.3800000001,1185653.4499999997,1431243.230000001,495131.68,90974.88000000002,11989084.999999998,2218608.8999999994,263964.56000000006,984838.8999999999,476324.6699999999,2835809.6400000015,15793.89,662998.7899999999
2020-11-30,4901266.1000000555,1026439.1299999999,1453622.4299999997,2444204.869999999,225405.89999999997,39113.900000000016,27096236.07000001,2267692.7000000007,324179.99,1219776.29,857358.4500000002,2831837.5900000012,2739.0,902810.3600000001
2020-12-01,5267744.780000042,924618.33,989338.2999999997,942762.1200000002,273013.5,68806.04,27156960.50000001,2095986.1999999993,439233.13999999996,688909.7400000002,849584.25,2261748.75,6051.0,326928.6
2020-12-02,5104194.190000057,919930.1699999999,1315408.2200000002,865374.1899999997,465848.29,163245.95000000004,33440489.270000007,2356539.369999997,282321.69999999995,745908.7199999999,381251.17000000004,1939516.1399999952,3512.0,940705.1199999996
2020-12-03,5070927.440000062,1109413.74,1556735.71,1066217.5400000003,341778.2899999999,72399.55000000003,30183722.839999992,2175217.410000002,291531.78,1544198.3900000001,785614.71,3729861.8200000087,7133.950000000001,777774.8200000001
2020-12-04,6557189.720000097,917857.78,1110513.6800000002,916731.6399999999,332066.6200000001,59568.50999999997,34073653.18,2053655.8299999994,158309.61000000004,1162947.1900000002,766485.0599999999,1979150.5399999956,15125.89,884020.3
2020-12-05,6619774.420000069,1939425.2899999996,1171240.17,1241467.0300000007,337191.36,48429.340000000004,15371411.389999999,1837625.9499999974,392857.73000000004,860086.1799999996,803317.0500000003,3572442.6599999988,7862.42,434067.54000000004
2020-12-06,5984921.6300000865,1385921.92,1235033.8800000004,681970.1699999999,323737.75,56572.880000000034,11998923.37,1740836.9299999978,231570.41,1395455.1699999992,473971.88999999996,1613248.3899999992,5859.89,483375.11
2020-12-07,4888370.4000000395,1025655.81,1116856.42,1133523.7500000002,232471.73,61967.06000000001,23264172.330000013,2402175.579999995,308573.58,1027380.5,931396.13,2006254.0599999954,4201.0,363633.23
2020-12-08,5037436.900000048,792019.14,1423844.57,1294150.0099999993,201421.41999999998,64314.66000000002,20066022.509999994,1840805.389999998,298869.22,873080.6599999998,395174.86000000016,2126916.8099999963,8188.0,378905.38000000006
2020-12-09,5028340.090000054,782017.9299999999,1054927.7800000003,864702.95,341653.94,72504.61,27632031.789999995,2951050.220000002,242795.65,1260294.509999999,323787.56,1877486.7299999942,16464.0,746836.1000000002
2020-12-10,6632644.660000077,963924.1000000001,1142657.8499999999,1528473.9799999997,410086.94000000006,96995.70999999998,36876518.150000006,2145094.4199999995,348994.50000000006,1112734.5500000003,662211.34,2325776.8899999987,14343.0,678184.94
2020-12-11,7563758.530000094,1477941.03,1734280.1600000006,1394821.8099999991,398286.35,95335.28000000001,35919581.00999999,2685154.550000001,280720.91000000003,1331099.0699999987,1000947.39,2085098.4499999941,7766.0,728993.59
2020-12-12,7708596.120000113,1587936.32,1642962.1599999997,901310.7100000002,586930.5200000001,79944.03000000001,19616515.860000003,2232882.7899999954,460303.2800000001,2662579.7000000007,330632.96,2254369.779999997,10757.0,729138.07
2020-12-13,6454289.150000099,1723347.2600000002,1169962.08,771280.2,468016.38000000006,103245.57999999989,14663361.340000002,1766236.8699999976,286760.7100000001,1115047.3000000003,341330.18000000005,1910282.6399999976,7943.0,801517.5200000001
2020-12-14,5716662.450000048,964475.22,1791961.7300000002,997641.2599999997,451025.9899999998,46521.340000000004,26800074.86999999,2217374.4799999977,285145.9099999999,1268837.4000000004,572436.77,1608614.7399999972,24181.0,423182.88999999996
2020-12-15,5513159.370000062,990256.5299999997,1336189.0799999998,978913.8599999999,417463.1800000002,72233.41999999997,36296095.61000001,2096781.1999999976,232427.37000000002,1446833.6100000008,432229.41,1934049.309999993,26324.65,640605.98
2020-12-16,5698078.040000063,1516879.8100000003,1719268.36,884849.6700000009,383487.42000000004,37714.4,30354130.509999998,2143897.1300000004,233367.27000000005,1264370.3399999996,526154.39,2317031.449999998,6274.0,256209.31
2020-12-17,6373976.320000072,1217533.7500000005,2201301.0499999993,1131150.8699999999,338655.02,51443.77,25557995.12,2676016.6399999983,274014.24,960157.5,585115.5200000001,2287082.429999996,9411.33,443834.12000000005
2020-12-18,7530945.660000107,1500873.06,2039014.3700000003,1074451.7299999995,484732.6899999999,61564.07000000001,27690397.600000005,2576281.5999999973,348767.70000000007,1192365.5799999998,587013.1900000002,2751921.6600000015,42512.0,716681.24
2020-12-19,7796061.580000093,1787586.79,1974112.5899999999,920965.4400000004,648304.2700000001,64406.02,14050743.72,2291945.2199999955,326294.42000000004,1374314.7900000005,738598.84,2555745.8100000047,4939.030000000001,325567.37999999995
2020-12-20,6584644.510000105,1560641.92,2100927.150000001,685361.6799999995,460832.23000000004,48237.44,12078442.150000002,1656387.72,325631.26,1308745.2700000003,425952.92,2055270.819999998,9094.84,560799.76
2020-12-21,5633110.060000088,1023819.4800000001,1804508.4,1319846.9400000002,439078.92000000004,61949.250000000015,25887865.099999987,2787612.0399999986,269672.18999999994,1141697.36,912166.5099999999,1966398.189999997,9584.1,214564.00999999998
2020-12-22,6202733.040000064,1360606.6800000002,1557479.0299999998,1540478.2699999998,443981.95999999996,53335.03,24051447.759999998,2422588.010000002,350430.4100000001,1063226.8199999996,623768.5999999999,2579449.14,10873.96,904659.3599999999
2020-12-23,6086329.250000082,961002.16,1446390.23,967584.7099999996,725813.4900000001,38791.52,31204068.1,8080142.419999997,288214.29,1043208.4199999995,821434.7400000001,3078462.0600000042,9683.0,415367.82000000007
2020-12-24,7282397.48000008,1911826.65,1518334.0000000002,1036546.6600000005,693718.24,47291.84000000002,34249006.53,2447216.7799999965,320434.40000000014,1379469.6400000001,611688.1799999999,3097256.3200000045,12228.39,766702.0000000001
2020-12-25,7753486.380000096,2000640.6099999999,2004008.8800000004,1014996.5500000003,864544.3899999998,108196.08999999998,36092500.59999997,2531463.229999997,315814.20999999996,1792495.3799999997,722898.3799999999,4271708.690000009,16600.66,691857.14
2020-12-26,8135053.730000131,2334434.37,3096752.3999999994,1015004.1000000004,991856.2500000002,60157.39,22614581.78,2476413.0299999947,385367.29999999993,1467312.8599999994,869083.5399999998,3761367.700000009,10698.84,624559.6900000001
2020-12-27,7647743.06000009,1944568.0000000002,2442899.8000000003,750927.2899999998,943849.8200000004,29319.03,16802413.5,2155248.47,460286.85000000015,1855939.07,1046037.67,3081930.250000004,6491.4,463650.27999999997
2020-12-28,7624275.330000094,1622098.0200000005,2056872.0600000003,987059.4100000004,767842.9699999996,86161.14000000001,40741357.599999994,2744106.010000002,757826.92,1183383.56,1031724.3800000001,2817891.2900000014,19356.0,416567.74
2020-12-29,8444760.94000014,2421480.24,2853754.3500000006,1180232.4199999995,1097885.83,74395.86999999998,45389256.79000002,3190522.330000001,697604.8600000002,1963693.86,1163937.98,4094089.8000000124,7342.969999999999,844949.78
2020-12-30,11277334.710000254,2340568.16,2785227.349999999,1295419.8499999999,1307725.799999999,58435.700000000004,56413053.75999999,3473633.3800000036,703316.63,2123405.819999999,1437758.0200000005,5649787.410000034,3369.6400000000003,895918.37
2020-12-31,7215533.930000137,1299437.9500000002,1508771.5399999996,749733.455,680290.3499999995,47630.935,32451719.254999995,2335591.855000002,387382.375,1154355.6099999994,860817.0750000002,3565796.7300000163,6490.615,683139.825
2021-01-01,3153733.150000019,258307.74,232315.73,204047.06,52854.9,36826.17,8490384.75,1197550.33,71448.12,185305.39999999997,283876.12999999995,1481806.0499999984,9611.59,470361.28
2021-01-02,4785475.920000031,1143165.98,1042239.4900000001,533243.38,262609.64,42509.170000000006,9035453.72,1646233.1199999999,184802.9,758688.51,524225.39,2210466.6099999957,5370.0,788100.5900000001
2021-01-03,5239168.3500000555,1377436.16,1211236.3000000003,628322.1300000002,262931.81999999995,47310.17999999999,10936930.860000001,1764661.0899999987,396254.63999999996,761123.5099999999,235044.49000000005,2351527.169999997,2724.0,676468.7300000001
2021-01-04,5894280.93000008,970289.2799999999,1001017.4999999999,819887.7400000002,351730.27999999997,81642.46000000002,12751573.62,2350263.5100000016,208087.47,1143688.5699999998,791006.0900000001,1901024.2699999975,2167.0,360631.25000000006
2021-01-05,6164658.82000008,2521131.86,1219757.65,762610.5700000003,361946.06000000006,30429.2,11453765.849999996,1884782.9500000007,229979.10999999993,906959.4600000001,451485.69000000006,3044872.5300000054,4624.0,270078.58999999997
2021-01-06,5922639.210000063,1304628.52,1057580.6700000004,856086.3000000005,339983.1000000001,42421.8,9682503.960000003,2397670.719999998,350940.62,634305.51,294616.42,1611402.8499999975,17916.0,581402.0999999999
2021-01-07,5398061.230000043,796133.1199999999,819850.0099999997,432089.58999999985,223595.66999999998,74930.63,9237727.38,1464311.989999999,190953.19999999995,1021571.3299999997,330815.11,1452786.259999999,7724.0,146155.83000000002
2021-01-08,5558669.530000075,1414371.0799999998,1061604.6799999997,710899.1699999996,312167.82,25263.85,11086591.490000002,1737945.9300000009,212047.05,705106.7400000002,409417.25,1686097.2199999988,4169.0,284043.34
